ANIO,MES,DIA,CODIGO,TOT_VEH_PAG,TOT_VEH_EXON,SENTIDO DE COBRO,FLUJO_VEH
2019,4,29,A3,"1,571",1,0,1
2019,4,30,A3,"1,500",4,0,0
2019,5,1,A3,"1,158",6,0,0
2019,5,2,A3,"1,414",2,0,0
2019,5,3,A3,"1,425",4,0,0
2019,5,4,A3,"1,432",4,0,0
2019,5,5,A3,"1,218",5,0,0
2019,5,6,A3,"1,590",7,0,1
2019,5,7,A3,"1,566",10,0,1
2019,5,8,A3,"1,482",4,0,0
2019,5,9,A3,"1,625",6,0,1
2019,5,10,A3,"1,623",3,0,1
2019,5,11,A3,"1,678",1,0,1
2019,5,12,A3,"1,332",5,0,0
2019,5,13,A3,"1,272",1,0,0
2019,5,14,A3,"1,714",2,0,1
2019,5,15,A3,"1,548",5,0,1
2019,5,16,A3,"1,584",9,0,1
2019,5,17,A3,"1,619",4,0,1
2019,5,18,A3,"1,397",3,0,0
2019,5,19,A3,"1,323",9,0,0
2019,5,20,A3,"1,645",4,0,1
2019,5,21,A3,"1,446",4,0,0
2019,5,22,A3,"1,526",2,0,0
2019,5,23,A3,"1,627",4,0,1
2019,5,24,A3,"1,554",5,0,1
2019,5,25,A3,"1,422",7,0,0
2019,5,26,A3,"1,306",2,0,0
2019,5,27,A3,"1,595",1,0,1
2019,5,28,A3,"1,543",4,0,1
2019,5,29,A3,"1,558",8,0,1
2019,5,30,A3,"1,744",5,0,1
2019,5,31,A3,"1,697",10,0,1
2019,6,1,A3,"1,571",4,0,1
2019,6,2,A3,"1,307",1,0,0
2019,6,3,A3,"1,671",4,0,1
2019,6,4,A3,"1,574",5,0,1
2019,6,5,A3,"1,641",6,0,1
2019,6,6,A3,"1,564",4,0,1
2019,6,7,A3,"1,776",5,0,1
2019,6,8,A3,"1,589",6,0,1
2019,6,9,A3,"1,417",3,0,0
2019,6,10,A3,"1,721",5,0,1
2019,6,11,A3,"1,609",5,0,1
2019,6,12,A3,"1,667",3,0,1
2019,6,13,A3,"1,770",2,0,1
2019,6,14,A3,"1,778",4,0,1
2019,6,15,A3,"1,645",2,0,1
2019,6,16,A3,"1,351",3,0,0
2019,6,17,A3,"1,710",6,0,1
2019,6,18,A3,"1,573",3,0,1
2019,6,19,A3,"1,627",5,0,1
2019,6,20,A3,"1,566",7,0,1
2019,6,21,A3,"1,650",7,0,1
2019,6,22,A3,"1,477",4,0,0
2019,6,23,A3,"1,396",6,0,0
2019,6,24,A3,"1,789",3,0,1
2019,6,25,A3,"1,646",4,0,1
2019,6,26,A3,"1,705",4,0,1
2019,6,27,A3,"1,667",6,0,1
2019,6,28,A3,"1,659",3,0,1
2019,6,29,A3,"1,344",3,0,0
2019,6,30,A3,"1,329",2,0,0
2019,1,1,A4,"1,682",11,0,1
2019,1,2,A4,"2,612",11,0,1
2019,1,3,A4,"3,249",12,0,2
2019,1,4,A4,"3,295",19,0,2
2019,1,5,A4,"3,163",12,0,2
2019,1,6,A4,"2,828",12,0,1
2019,1,7,A4,"2,764",10,0,1
2019,1,8,A4,"2,935",9,0,1
2019,1,9,A4,"2,975",10,0,1
2019,1,10,A4,"3,178",7,0,2
2019,1,11,A4,"3,254",14,0,2
2019,1,12,A4,"3,103",4,0,2
2019,1,13,A4,"2,779",16,0,1
2019,1,14,A4,"2,792",15,0,1
2019,1,15,A4,"2,851",17,0,1
2019,1,16,A4,"2,992",23,0,1
2019,1,17,A4,"3,182",15,0,2
2019,1,18,A4,"3,257",14,0,2
2019,1,19,A4,"3,178",8,0,2
2019,1,20,A4,"2,834",8,0,1
2019,1,21,A4,"2,817",11,0,1
2019,1,22,A4,"2,886",14,0,1
2019,1,23,A4,"2,844",14,0,1
2019,1,24,A4,"2,952",10,0,1
2019,1,25,A4,"3,006",13,0,1
2019,1,26,A4,"2,924",11,0,1
2019,1,27,A4,"2,572",11,0,1
2019,1,28,A4,"2,663",11,0,1
2019,1,29,A4,"2,739",13,0,1
2019,1,30,A4,"2,670",15,0,1
2019,1,31,A4,"2,904",16,0,1
2019,2,1,A4,"3,098",8,0,2
2019,2,2,A4,"3,027",15,0,1
2019,2,3,A4,"2,696",8,0,1
2019,2,4,A4,"2,704",12,0,1
2019,2,5,A4,"2,788",8,0,1
2019,2,6,A4,"2,747",11,0,1
2019,2,7,A4,"3,007",20,0,1
2019,2,8,A4,"3,023",18,0,1
2019,2,9,A4,"3,018",8,0,1
2019,2,10,A4,"2,785",11,0,1
2019,2,11,A4,"2,645",13,0,1
2019,2,12,A4,"2,783",6,0,1
2019,2,13,A4,"2,902",10,0,1
2019,2,14,A4,"2,950",9,0,1
2019,2,15,A4,"2,963",10,0,1
2019,2,16,A4,"3,067",5,0,1
2019,2,17,A4,"2,898",10,0,1
2019,2,18,A4,"2,401",13,0,1
2019,2,19,A4,"2,465",11,0,1
2019,2,20,A4,"2,577",12,0,1
2019,2,21,A4,"2,734",6,0,1
2019,2,22,A4,"2,761",13,0,1
2019,2,23,A4,"2,949",8,0,1
2019,2,24,A4,"2,557",13,0,1
2019,2,25,A4,"2,680",15,0,1
2019,2,26,A4,"2,873",17,0,1
2019,2,27,A4,"2,831",10,0,1
2019,2,28,A4,"2,981",12,0,1
2019,3,1,A4,"2,999",13,0,1
2019,3,2,A4,"2,911",8,0,1
2019,3,3,A4,"2,729",14,0,1
2019,3,4,A4,"2,744",22,0,1
2019,3,5,A4,"2,709",11,0,1
2019,3,6,A4,"2,734",15,0,1
2019,3,7,A4,"2,822",8,0,1
2019,3,8,A4,"2,825",11,0,1
2019,3,9,A4,"2,877",8,0,1
2019,3,10,A4,"2,558",10,0,1
2019,3,11,A4,"2,485",11,0,1
2019,3,12,A4,"2,516",9,0,1
2019,3,13,A4,"2,579",9,0,1
2019,3,14,A4,"2,658",15,0,1
2019,3,15,A4,"2,745",10,0,1
2019,3,16,A4,"2,697",5,0,1
2019,3,17,A4,"2,528",5,0,1
2019,3,18,A4,"2,345",13,0,1
2019,3,19,A4,"2,449",13,0,1
2019,3,20,A4,"2,545",23,0,1
2019,3,21,A4,"2,635",1,0,1
2019,3,22,A4,"2,696",11,0,1
2019,3,23,A4,"2,547",12,0,1
2019,3,24,A4,"2,314",12,0,1
2019,3,25,A4,"2,366",3,0,1
2019,3,26,A4,"2,421",10,0,1
2019,3,27,A4,"2,383",11,0,1
2019,3,28,A4,"2,661",15,0,1
2019,3,29,A4,"2,741",9,0,1
2019,3,30,A4,"2,746",14,0,1
2019,3,31,A4,"2,399",5,0,1
2019,4,1,A4,"2,269",15,0,1
2019,4,2,A4,"2,319",8,0,1
2019,4,3,A4,"2,353",16,0,1
2019,4,4,A4,"2,405",14,0,1
2019,4,5,A4,"2,643",10,0,1
2019,4,6,A4,"2,462",4,0,1
2019,4,7,A4,"2,272",12,0,1
2019,4,8,A4,"2,204",12,0,1
2019,4,9,A4,"2,318",3,0,1
2019,4,10,A4,"2,315",6,0,1
2019,4,11,A4,"2,546",11,0,1
2019,4,12,A4,"2,671",12,0,1
2019,4,13,A4,"2,544",12,0,1
2019,4,14,A4,"2,416",3,0,1
2019,4,15,A4,"2,371",9,0,1
2019,4,16,A4,"2,554",15,0,1
2019,4,17,A4,"3,043",4,0,1
2019,4,18,A4,"4,374",11,0,2
2019,4,19,A4,"2,550",10,0,1
2019,4,20,A4,"2,135",16,0,1
2019,4,21,A4,"2,694",10,0,1
2019,4,22,A4,"2,344",5,0,1
2019,4,23,A4,"2,466",14,0,1
2019,4,24,A4,"2,414",15,0,1
2019,4,25,A4,"2,658",6,0,1
2019,4,26,A4,"2,654",5,0,1
2019,4,27,A4,"2,690",12,0,1
2019,4,28,A4,"2,341",19,0,1
2019,4,29,A4,"2,363",10,0,1
2019,4,30,A4,"2,495",8,0,1
2019,5,1,A4,"2,098",12,0,1
2019,5,2,A4,"2,255",24,0,1
2019,5,3,A4,"2,556",10,0,1
2019,5,4,A4,"2,578",9,0,1
2019,5,5,A4,"2,272",9,0,1
2019,5,6,A4,"2,360",14,0,1
2019,5,7,A4,"2,402",9,0,1
2019,5,8,A4,"2,458",8,0,1
2019,5,9,A4,"2,654",15,0,1
2019,5,10,A4,"2,791",12,0,1
2019,5,11,A4,"3,300",9,0,2
2019,5,12,A4,"2,471",16,0,1
2019,5,13,A4,"2,328",8,0,1
2019,5,14,A4,"2,445",14,0,1
2019,5,15,A4,"2,514",13,0,1
2019,5,16,A4,"2,609",10,0,1
2019,5,17,A4,"2,709",14,0,1
2019,5,18,A4,"2,623",11,0,1
2019,5,19,A4,"2,353",9,0,1
2019,5,20,A4,"2,410",5,0,1
2019,5,21,A4,"2,323",7,0,1
2019,5,22,A4,"2,508",10,0,1
2019,5,23,A4,"2,618",6,0,1
2019,5,24,A4,"2,588",4,0,1
2019,5,25,A4,"2,606",7,0,1
2019,5,26,A4,"2,425",8,0,1
2019,5,27,A4,"2,411",11,0,1
2019,5,28,A4,"2,398",8,0,1
2019,5,29,A4,"2,772",12,0,1
2019,5,30,A4,"2,771",10,0,1
2019,5,31,A4,"2,779",12,0,1
2019,6,1,A4,"2,807",4,0,1
2019,6,2,A4,"2,418",11,0,1
2019,6,3,A4,"2,552",10,0,1
2019,6,4,A4,"2,497",4,0,1
2019,6,5,A4,"2,584",5,0,1
2019,6,6,A4,"2,618",12,0,1
2019,6,7,A4,"2,869",10,0,1
2019,6,8,A4,"2,756",7,0,1
2019,6,9,A4,"2,497",8,0,1
2019,6,10,A4,"2,546",15,0,1
2019,6,11,A4,"2,524",13,0,1
2019,6,12,A4,"2,732",6,0,1
2019,6,13,A4,"2,813",4,0,1
2019,6,14,A4,"2,955",10,0,1
2019,6,15,A4,"3,002",8,0,1
2019,6,16,A4,"2,414",5,0,1
2019,6,17,A4,"2,483",7,0,1
2019,6,18,A4,"2,591",8,0,1
2019,6,19,A4,"2,694",7,0,1
2019,6,20,A4,"2,810",12,0,1
2019,6,21,A4,"2,905",7,0,1
2019,6,22,A4,"2,770",7,0,1
2019,6,23,A4,"2,570",12,0,1
2019,6,24,A4,"2,617",16,0,1
2019,6,25,A4,"2,637",8,0,1
2019,6,26,A4,"2,769",14,0,1
2019,6,27,A4,"2,744",17,0,1
2019,6,28,A4,"2,954",10,0,1
2019,6,29,A4,"2,570",6,0,1
2019,6,30,A4,"2,409",9,0,1
2019,1,1,A4,"2,019",17,1,1
2019,1,2,A4,"3,406",17,1,2
2019,1,3,A4,"3,431",16,1,2
2019,1,4,A4,"3,586",9,1,2
2019,1,5,A4,"3,691",16,1,2
2019,1,6,A4,"3,052",13,1,1
2019,1,7,A4,"3,044",16,1,1
2019,1,8,A4,"3,193",10,1,2
2019,1,9,A4,"2,989",10,1,1
2019,1,10,A4,"3,080",10,1,2
2019,1,11,A4,"3,225",10,1,2
2019,1,12,A4,"3,205",6,1,2
2019,1,13,A4,"2,763",16,1,1
2019,1,14,A4,"2,886",10,1,1
2019,1,15,A4,"3,002",13,1,1
2019,1,16,A4,"2,966",5,1,1
2019,1,17,A4,"3,039",14,1,1
2019,1,18,A4,"3,183",9,1,2
2019,1,19,A4,"3,249",8,1,2
2019,1,20,A4,"2,748",14,1,1
2019,1,21,A4,"2,927",12,1,1
2019,1,22,A4,"2,893",9,1,1
2019,1,23,A4,"2,747",16,1,1
2019,1,24,A4,"2,969",14,1,1
2019,1,25,A4,"3,062",13,1,1
2019,1,26,A4,"3,052",7,1,1
2019,1,27,A4,"2,571",14,1,1
2019,1,28,A4,"2,580",8,1,1
2019,1,29,A4,"2,783",10,1,1
2019,1,30,A4,"2,723",15,1,1
2019,1,31,A4,"2,987",14,1,1
2019,2,1,A4,"3,029",5,1,1
2019,2,2,A4,"3,168",6,1,2
2019,2,3,A4,"2,483",11,1,1
2019,2,4,A4,"2,721",9,1,1
2019,2,5,A4,"2,809",7,1,1
2019,2,6,A4,"2,729",12,1,1
2019,2,7,A4,"2,848",14,1,1
2019,2,8,A4,"3,136",16,1,2
2019,2,9,A4,"3,195",10,1,2
2019,2,10,A4,"2,602",8,1,1
2019,2,11,A4,"2,763",7,1,1
2019,2,12,A4,"2,938",14,1,1
2019,2,13,A4,"2,917",12,1,1
2019,2,14,A4,"2,859",12,1,1
2019,2,15,A4,"3,075",14,1,2
2019,2,16,A4,"3,054",7,1,1
2019,2,17,A4,"2,644",9,1,1
2019,2,18,A4,"2,466",8,1,1
2019,2,19,A4,"2,594",9,1,1
2019,2,20,A4,"2,585",14,1,1
2019,2,21,A4,"2,696",10,1,1
2019,2,22,A4,"2,865",12,1,1
2019,2,23,A4,"2,911",11,1,1
2019,2,24,A4,"2,574",18,1,1
2019,2,25,A4,"2,692",10,1,1
2019,2,26,A4,"2,887",12,1,1
2019,2,27,A4,"2,973",7,1,1
2019,2,28,A4,"3,071",19,1,1
2019,3,1,A4,"3,344",21,1,2
2019,3,2,A4,"3,208",15,1,2
2019,3,3,A4,"2,448",15,1,1
2019,3,4,A4,"2,545",14,1,1
2019,3,5,A4,"2,628",10,1,1
2019,3,6,A4,"2,566",8,1,1
2019,3,7,A4,"2,771",13,1,1
2019,3,8,A4,"2,976",8,1,1
2019,3,9,A4,"3,005",4,1,1
2019,3,10,A4,"2,254",12,1,1
2019,3,11,A4,"2,442",11,1,1
2019,3,12,A4,"2,584",10,1,1
2019,3,13,A4,"2,505",8,1,1
2019,3,14,A4,"2,583",12,1,1
2019,3,15,A4,"2,755",11,1,1
2019,3,16,A4,"2,682",13,1,1
2019,3,17,A4,"2,239",9,1,1
2019,3,18,A4,"2,373",12,1,1
2019,3,19,A4,"2,461",13,1,1
2019,3,20,A4,"2,446",17,1,1
2019,3,21,A4,"2,580",5,1,1
2019,3,22,A4,"2,688",5,1,1
2019,3,23,A4,"2,786",13,1,1
2019,3,24,A4,"2,084",16,1,1
2019,3,25,A4,"2,318",6,1,1
2019,3,26,A4,"2,506",8,1,1
2019,3,27,A4,"2,305",13,1,1
2019,3,28,A4,"2,547",16,1,1
2019,3,29,A4,"2,800",10,1,1
2019,3,30,A4,"2,719",18,1,1
2019,3,31,A4,"2,184",8,1,1
2019,4,1,A4,"2,274",10,1,1
2019,4,2,A4,"2,351",7,1,1
2019,4,3,A4,"2,166",12,1,1
2019,4,4,A4,"2,362",14,1,1
2019,4,5,A4,"2,702",11,1,1
2019,4,6,A4,"2,534",3,1,1
2019,4,7,A4,"2,096",15,1,1
2019,4,8,A4,"2,212",12,1,1
2019,4,9,A4,"2,314",7,1,1
2019,4,10,A4,"2,330",7,1,1
2019,4,11,A4,"2,401",17,1,1
2019,4,12,A4,"2,551",15,1,1
2019,4,13,A4,"2,501",11,1,1
2019,4,14,A4,"2,083",3,1,1
2019,4,15,A4,"2,352",7,1,1
2019,4,16,A4,"2,486",14,1,1
2019,4,17,A4,"2,966",6,1,1
2019,4,18,A4,"3,136",9,1,2
2019,4,19,A4,"2,259",10,1,1
2019,4,20,A4,"2,753",20,1,1
2019,4,21,A4,"3,553",8,1,2
2019,4,22,A4,"2,571",3,1,1
2019,4,23,A4,"2,436",14,1,1
2019,4,24,A4,"2,326",19,1,1
2019,4,25,A4,"2,483",9,1,1
2019,4,26,A4,"2,677",9,1,1
2019,4,27,A4,"2,689",10,1,1
2019,4,28,A4,"2,092",10,1,1
2019,4,29,A4,"2,324",16,1,1
2019,4,30,A4,"2,594",9,1,1
2019,5,1,A4,"1,872",9,1,1
2019,5,2,A4,"2,337",22,1,1
2019,5,3,A4,"2,692",13,1,1
2019,5,4,A4,"2,603",11,1,1
2019,5,5,A4,"2,011",10,1,1
2019,5,6,A4,"2,316",16,1,1
2019,5,7,A4,"2,423",9,1,1
2019,5,8,A4,"2,442",12,1,1
2019,5,9,A4,"2,544",12,1,1
2019,5,10,A4,"2,862",18,1,1
2019,5,11,A4,"3,101",18,1,2
2019,5,12,A4,"2,249",16,1,1
2019,5,13,A4,"1,974",13,1,1
2019,5,14,A4,"2,620",14,1,1
2019,5,15,A4,"2,554",15,1,1
2019,5,16,A4,"2,624",5,1,1
2019,5,17,A4,"2,852",13,1,1
2019,5,18,A4,"2,852",14,1,1
2019,5,19,A4,"2,268",4,1,1
2019,5,20,A4,"2,271",9,1,1
2019,5,21,A4,"2,351",10,1,1
2019,5,22,A4,"2,487",9,1,1
2019,5,23,A4,"2,618",10,1,1
2019,5,24,A4,"2,744",3,1,1
2019,5,25,A4,"2,743",9,1,1
2019,5,26,A4,"2,105",13,1,1
2019,5,27,A4,"2,359",12,1,1
2019,5,28,A4,"2,499",9,1,1
2019,5,29,A4,"2,392",13,1,1
2019,5,30,A4,"2,686",4,1,1
2019,5,31,A4,"2,838",12,1,1
2019,6,1,A4,"2,837",8,1,1
2019,6,2,A4,"2,199",11,1,1
2019,6,3,A4,"2,397",10,1,1
2019,6,4,A4,"2,600",3,1,1
2019,6,5,A4,"2,546",1,1,1
2019,6,6,A4,"2,539",10,1,1
2019,6,7,A4,"2,908",14,1,1
2019,6,8,A4,"2,898",9,1,1
2019,6,9,A4,"2,236",9,1,1
2019,6,10,A4,"2,425",12,1,1
2019,6,11,A4,"2,603",13,1,1
2019,6,12,A4,"2,581",11,1,1
2019,6,13,A4,"2,655",7,1,1
2019,6,14,A4,"2,956",13,1,1
2019,6,15,A4,"3,049",9,1,1
2019,6,16,A4,"2,236",6,1,1
2019,6,17,A4,"2,411",8,1,1
2019,6,18,A4,"2,546",6,1,1
2019,6,19,A4,"2,642",11,1,1
2019,6,20,A4,"2,671",15,1,1
2019,6,21,A4,"2,869",6,1,1
2019,6,22,A4,"2,809",6,1,1
2019,6,23,A4,"2,299",15,1,1
2019,6,24,A4,"2,582",20,1,1
2019,6,25,A4,"2,594",10,1,1
2019,6,26,A4,"2,634",14,1,1
2019,6,27,A4,"2,718",17,1,1
2019,6,28,A4,"3,137",15,1,2
2019,6,29,A4,"2,653",7,1,1
2019,6,30,A4,"2,227",8,1,1
2019,1,1,A5,"2,114",20,0,1
2019,1,2,A5,"3,874",28,0,2
2019,1,3,A5,"4,134",17,0,2
2019,1,4,A5,"4,395",35,0,2
2019,1,5,A5,"4,063",32,0,2
2019,1,6,A5,"3,068",18,0,1
2019,1,7,A5,"4,080",36,0,2
2019,1,8,A5,"4,045",35,0,2
2019,1,9,A5,"4,064",23,0,2
2019,1,10,A5,"4,210",27,0,2
2019,1,11,A5,"4,499",31,0,2
2019,1,12,A5,"4,300",25,0,2
2019,1,13,A5,"3,077",23,0,2
2019,1,14,A5,"4,015",34,0,2
2019,1,15,A5,"4,007",21,0,2
2019,1,16,A5,"4,031",29,0,2
2019,1,17,A5,"4,028",31,0,2
2019,1,18,A5,"4,406",44,0,2
2019,1,19,A5,"4,070",26,0,2
2019,1,20,A5,"2,944",21,0,1
2019,1,21,A5,"3,908",24,0,2
2019,1,22,A5,"3,981",32,0,2
2019,1,23,A5,"3,955",38,0,2
2019,1,24,A5,"3,966",29,0,2
2019,1,25,A5,"4,190",32,0,2
2019,1,26,A5,"3,988",28,0,2
2019,1,27,A5,"2,904",25,0,1
2019,1,28,A5,"4,003",36,0,2
2019,1,29,A5,"3,908",35,0,2
2019,1,30,A5,"3,885",38,0,2
2019,1,31,A5,"3,928",30,0,2
2019,2,1,A5,"4,180",31,0,2
2019,2,2,A5,"4,044",21,0,2
2019,2,3,A5,"2,972",25,0,1
2019,2,4,A5,"3,898",34,0,2
2019,2,5,A5,"3,892",26,0,2
2019,2,6,A5,"3,729",38,0,2
2019,2,7,A5,"3,913",44,0,2
2019,2,8,A5,"4,017",39,0,2
2019,2,9,A5,"3,911",28,0,2
2019,2,10,A5,"2,897",18,0,1
2019,2,11,A5,"3,991",32,0,2
2019,2,12,A5,"3,813",25,0,2
2019,2,13,A5,"3,973",31,0,2
2019,2,14,A5,"3,937",31,0,2
2019,2,15,A5,"4,179",32,0,2
2019,2,16,A5,"3,950",30,0,2
2019,2,17,A5,"2,980",22,0,1
2019,2,18,A5,"2,871",30,0,1
2019,2,19,A5,"3,720",38,0,2
2019,2,20,A5,"3,800",30,0,2
2019,2,21,A5,"3,776",28,0,2
2019,2,22,A5,"3,965",29,0,2
2019,2,23,A5,"3,805",31,0,2
2019,2,24,A5,"2,816",18,0,1
2019,2,25,A5,"3,651",44,0,2
2019,2,26,A5,"3,728",36,0,2
2019,2,27,A5,"3,799",30,0,2
2019,2,28,A5,"3,906",22,0,2
2019,3,1,A5,"4,114",19,0,2
2019,3,2,A5,"3,661",21,0,2
2019,3,3,A5,"2,784",17,0,1
2019,3,4,A5,"3,706",37,0,2
2019,3,5,A5,"3,704",30,0,2
2019,3,6,A5,"3,641",29,0,2
2019,3,7,A5,"3,762",32,0,2
2019,3,8,A5,"4,055",28,0,2
2019,3,9,A5,"3,728",24,0,2
2019,3,10,A5,"2,772",22,0,1
2019,3,11,A5,"3,659",30,0,2
2019,3,12,A5,"3,441",24,0,2
2019,3,13,A5,"3,503",38,0,2
2019,3,14,A5,"3,489",25,0,2
2019,3,15,A5,"3,825",29,0,2
2019,3,16,A5,"3,523",20,0,2
2019,3,17,A5,"2,635",16,0,1
2019,3,18,A5,"3,561",25,0,2
2019,3,19,A5,"3,449",32,0,2
2019,3,20,A5,"3,463",18,0,2
2019,3,21,A5,"3,506",31,0,2
2019,3,22,A5,"3,648",36,0,2
2019,3,23,A5,"3,654",30,0,2
2019,3,24,A5,"2,695",15,0,1
2019,3,25,A5,"3,526",30,0,2
2019,3,26,A5,"3,432",46,0,2
2019,3,27,A5,"3,423",22,0,2
2019,3,28,A5,"3,498",30,0,2
2019,3,29,A5,"3,750",36,0,2
2019,3,30,A5,"3,606",35,0,2
2019,3,31,A5,"2,783",16,0,1
2019,4,1,A5,"3,460",18,0,2
2019,4,2,A5,"3,354",20,0,2
2019,4,3,A5,"3,437",24,0,2
2019,4,4,A5,"3,477",22,0,2
2019,4,5,A5,"3,695",27,0,2
2019,4,6,A5,"3,548",20,0,2
2019,4,7,A5,"2,683",17,0,1
2019,4,8,A5,"3,503",26,0,2
2019,4,9,A5,"3,376",25,0,2
2019,4,10,A5,"3,538",32,0,2
2019,4,11,A5,"3,542",21,0,2
2019,4,12,A5,"3,746",22,0,2
2019,4,13,A5,"3,582",27,0,2
2019,4,14,A5,"2,726",13,0,1
2019,4,15,A5,"3,640",31,0,2
2019,4,16,A5,"3,648",28,0,2
2019,4,17,A5,"4,113",30,0,2
2019,4,18,A5,"4,472",28,0,2
2019,4,19,A5,"3,126",25,0,2
2019,4,20,A5,"3,062",25,0,1
2019,4,21,A5,"2,771",23,0,1
2019,4,22,A5,"3,525",26,0,2
2019,4,23,A5,"3,462",23,0,2
2019,4,24,A5,"3,487",31,0,2
2019,4,25,A5,"3,544",27,0,2
2019,4,26,A5,"3,873",32,0,2
2019,4,27,A5,"3,723",26,0,2
2019,4,28,A5,"2,820",17,0,1
2019,4,29,A5,"3,473",31,0,2
2019,4,30,A5,"3,585",32,0,2
2019,5,1,A5,"2,270",19,0,1
2019,5,2,A5,"3,365",28,0,2
2019,5,3,A5,"3,715",19,0,2
2019,5,4,A5,"3,539",24,0,2
2019,5,5,A5,"2,746",23,0,1
2019,5,6,A5,"3,453",39,0,2
2019,5,7,A5,"3,416",29,0,2
2019,5,8,A5,"3,483",56,0,2
2019,5,9,A5,"3,542",43,0,2
2019,5,10,A5,"3,724",21,0,2
2019,5,11,A5,"3,977",19,0,2
2019,5,12,A5,"3,236",21,0,2
2019,5,13,A5,981,25,0,0
2019,5,14,A5,"4,325",23,0,2
2019,5,15,A5,"3,713",26,0,2
2019,5,16,A5,"3,686",21,0,2
2019,5,17,A5,"3,940",34,0,2
2019,5,18,A5,"3,605",31,0,2
2019,5,19,A5,"2,824",20,0,1
2019,5,20,A5,"3,453",25,0,2
2019,5,21,A5,"3,361",31,0,2
2019,5,22,A5,"3,508",23,0,2
2019,5,23,A5,"3,587",29,0,2
2019,5,24,A5,"3,757",36,0,2
2019,5,25,A5,"3,600",48,0,2
2019,5,26,A5,"2,699",36,0,1
2019,5,27,A5,"3,468",32,0,2
2019,5,28,A5,"3,491",29,0,2
2019,5,29,A5,"3,419",27,0,2
2019,5,30,A5,"3,587",27,0,2
2019,5,31,A5,"3,860",28,0,2
2019,6,1,A5,"3,555",27,0,2
2019,6,2,A5,"2,694",21,0,1
2019,6,3,A5,"3,513",27,0,2
2019,6,4,A5,"3,497",29,0,2
2019,6,5,A5,"3,623",22,0,2
2019,6,6,A5,"3,424",31,0,2
2019,6,7,A5,"3,965",31,0,2
2019,6,8,A5,"3,635",20,0,2
2019,6,9,A5,"2,727",17,0,1
2019,6,10,A5,"3,492",29,0,2
2019,6,11,A5,"3,556",28,0,2
2019,6,12,A5,"3,550",20,0,2
2019,6,13,A5,"3,614",29,0,2
2019,6,14,A5,"4,036",34,0,2
2019,6,15,A5,"3,911",26,0,2
2019,6,16,A5,"2,846",12,0,1
2019,6,17,A5,"3,564",29,0,2
2019,6,18,A5,"3,491",18,0,2
2019,6,19,A5,"3,538",34,0,2
2019,6,20,A5,"3,625",37,0,2
2019,6,21,A5,"3,847",30,0,2
2019,6,22,A5,"3,443",23,0,2
2019,6,23,A5,"2,793",24,0,1
2019,6,24,A5,"3,573",36,0,2
2019,6,25,A5,"3,568",42,0,2
2019,6,26,A5,"3,647",21,0,2
2019,6,27,A5,"3,709",30,0,2
2019,6,28,A5,"4,003",36,0,2
2019,6,29,A5,"4,133",26,0,2
2019,6,30,A5,"3,908",35,0,2
2019,1,1,A5,"2,948",24,1,1
2019,1,2,A5,"4,534",25,1,2
2019,1,3,A5,"4,358",16,1,2
2019,1,4,A5,"4,600",33,1,2
2019,1,5,A5,"4,422",23,1,2
2019,1,6,A5,"3,330",15,1,2
2019,1,7,A5,"4,085",28,1,2
2019,1,8,A5,"4,061",31,1,2
2019,1,9,A5,"4,120",22,1,2
2019,1,10,A5,"4,172",27,1,2
2019,1,11,A5,"4,451",24,1,2
2019,1,12,A5,"4,230",22,1,2
2019,1,13,A5,"3,233",19,1,2
2019,1,14,A5,"3,951",28,1,2
2019,1,15,A5,"3,949",16,1,2
2019,1,16,A5,"3,951",25,1,2
2019,1,17,A5,"3,958",24,1,2
2019,1,18,A5,"4,369",28,1,2
2019,1,19,A5,"3,997",31,1,2
2019,1,20,A5,"3,100",23,1,2
2019,1,21,A5,"3,810",20,1,2
2019,1,22,A5,"3,863",21,1,2
2019,1,23,A5,"3,999",34,1,2
2019,1,24,A5,"4,019",27,1,2
2019,1,25,A5,"4,095",27,1,2
2019,1,26,A5,"3,972",24,1,2
2019,1,27,A5,"3,151",20,1,2
2019,1,28,A5,"3,929",35,1,2
2019,1,29,A5,"3,855",30,1,2
2019,1,30,A5,"3,891",28,1,2
2019,1,31,A5,"3,856",16,1,2
2019,2,1,A5,"4,038",25,1,2
2019,2,2,A5,"3,945",21,1,2
2019,2,3,A5,"3,160",29,1,2
2019,2,4,A5,"3,754",31,1,2
2019,2,5,A5,"3,822",26,1,2
2019,2,6,A5,"3,723",35,1,2
2019,2,7,A5,"3,869",33,1,2
2019,2,8,A5,"3,953",24,1,2
2019,2,9,A5,"3,907",23,1,2
2019,2,10,A5,"3,047",16,1,1
2019,2,11,A5,"3,792",34,1,2
2019,2,12,A5,"3,783",22,1,2
2019,2,13,A5,"3,926",29,1,2
2019,2,14,A5,"4,014",23,1,2
2019,2,15,A5,"4,029",24,1,2
2019,2,16,A5,"3,941",21,1,2
2019,2,17,A5,"3,105",22,1,2
2019,2,18,A5,"2,905",26,1,1
2019,2,19,A5,"3,661",27,1,2
2019,2,20,A5,"3,838",32,1,2
2019,2,21,A5,"3,870",20,1,2
2019,2,22,A5,"4,067",30,1,2
2019,2,23,A5,"3,810",24,1,2
2019,2,24,A5,"3,016",15,1,1
2019,2,25,A5,"3,599",41,1,2
2019,2,26,A5,"3,791",31,1,2
